Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.00152923, 0.00119964, 0.000328918, 0, 19440, 22431, 0
0.00167752, 0.000877502, 0.000795133, 0, 19440, 22413, 0
0.00163152, 0.00117238, 0.000458366, 1.175e-06, 19440, 22417, 33
0.0012217, 0.000918292, 0.000301782, 0, 19440, 22412, 0
0.00115099, 0.000876264, 0.000270234, 0, 19440, 22429, 0
0.00117794, 0.000892026, 0.000285659, 0, 19440, 22421, 0
0.00196095, 0.00140671, 0.000553481, 0, 19440, 22422, 0
0.00162752, 0.001354, 0.00027254, 0, 19440, 22424, 0
0.00232924, 0.00150837, 0.000819968, 0, 19440, 22412, 0
0.00221877, 0.00145618, 0.000761807, 0, 19440, 22409, 0
0.00229926, 0.00149632, 0.000802194, 0, 19440, 22410, 0
0.00200336, 0.00142924, 0.000573116, 0, 19440, 22429, 0
0.00209943, 0.00150178, 0.000596646, 0, 19440, 22419, 0
0.00114659, 0.000869991, 0.000276148, 0, 19440, 22432, 0
0.00260284, 0.00170917, 0.000892742, 0, 19440, 22419, 0
0.00235319, 0.00158623, 0.000766269, 1.35e-06, 19440, 22414, 33
0.00126304, 0.000962589, 0.00029992, 8.38e-07, 19440, 22431, 33
0.00228601, 0.00158687, 0.000698367, 0, 19440, 22419, 0
0.00127718, 0.000982241, 0.000293885, 0, 19440, 22422, 0
0.00256489, 0.00165708, 0.000906992, 0, 19440, 22416, 0
0.00143637, 0.00106072, 0.000374583, 1.086e-06, 19440, 22412, 33
0.00225256, 0.00154151, 0.000710146, 0, 19440, 22416, 0
0.00128686, 0.000997162, 0.000289029, 0, 19440, 22424, 0
0.00124059, 0.00099035, 0.000249706, 0, 19440, 22411, 0
0.00240548, 0.00165071, 0.000753858, 0, 19440, 22421, 0
0.00247097, 0.00162745, 0.000842366, 1.598e-06, 19440, 22417, 33
0.00201681, 0.0014761, 0.000539597, 1.497e-06, 19440, 22423, 33
0.00146857, 0.00115084, 0.000316489, 6.79e-07, 19440, 22414, 33
0.00123456, 0.000972475, 0.000261407, 0, 19440, 22417, 0
0.0012328, 0.000981075, 0.000251197, 0, 19440, 22416, 0
0.00121089, 0.000972319, 0.000238057, 0, 19440, 22425, 0
0.00240165, 0.0016787, 0.000722138, 0, 19440, 22419, 0
0.00125653, 0.00100728, 0.000248583, 0, 19440, 22420, 0
0.00256901, 0.00166208, 0.000905963, 0, 19440, 22410, 0
0.00154988, 0.00117802, 0.000370785, 0, 19440, 22418, 0
0.00168332, 0.00137256, 0.000309819, 0, 19440, 22415, 0
0.00234529, 0.00167689, 0.000667729, 0, 19440, 22421, 0
0.00154368, 0.00129053, 0.000252532, 9.26e-07, 19440, 22415, 33
0.0014686, 0.00105505, 0.000412835, 1.243e-06, 19440, 22428, 33
0.00134779, 0.00105927, 0.000288146, 0, 19440, 22425, 0
0.00123047, 0.00098282, 0.000247203, 0, 19440, 22424, 0
0.00259299, 0.00165677, 0.000935296, 0, 19440, 22414, 0
0.00120407, 0.000893778, 0.000309692, 0, 19440, 22415, 0
0.00113206, 0.00086357, 0.000267852, 0, 19440, 22420, 0
0.00120749, 0.000936069, 0.000270808, 0, 19440, 22426, 0
0.00199524, 0.00142014, 0.000574128, 0, 19440, 22413, 0
0.0018843, 0.00147503, 0.000408424, 0, 19440, 22420, 0
0.00115935, 0.000899933, 0.000258552, 7.87e-07, 19440, 22421, 33
0.00230769, 0.00145493, 0.000851722, 0, 19440, 22425, 0
0.00137104, 0.00098813, 0.000382038, 9.25e-07, 19440, 22415, 33
0.00107317, 0.000834285, 0.000238304, 0, 19440, 22421, 0
0.00108974, 0.000837478, 0.000251718, 0, 19440, 22427, 0
0.0016721, 0.00139089, 0.000280336, 0, 19440, 22417, 0
0.00122329, 0.000979733, 0.000242812, 9.95e-07, 19440, 22410, 33
0.00140521, 0.000975368, 0.000428794, 0, 19440, 22413, 0
0.00110851, 0.000848358, 0.000259642, 8.66e-07, 19440, 22425, 33
0.001149, 0.000857727, 0.000290706, 0, 19440, 22410, 0
0.00180727, 0.00113581, 0.000670444, 2.045e-06, 19440, 22415, 66
0.00228003, 0.00170393, 0.000575431, 1.387e-06, 19440, 22419, 33
0.00125881, 0.00100196, 0.000255713, 0, 19440, 22409, 0
0.00114543, 0.00085423, 0.000290639, 0, 19440, 22424, 0
0.00117532, 0.000871403, 0.000303306, 0, 19440, 22423, 0
0.00207118, 0.00142694, 0.000643077, 0, 19440, 22418, 0
0.00254098, 0.00151584, 0.00102396, 0, 19440, 22418, 0
0.00140268, 0.00102057, 0.000381191, 9.63e-07, 19440, 22416, 33
0.00132468, 0.000897118, 0.000427015, 0, 19440, 22424, 0
0.0012826, 0.000902194, 0.000379816, 0, 19440, 22429, 0
0.00130626, 0.00107102, 0.000234582, 0, 19440, 22421, 0
0.00117682, 0.000959979, 0.000216197, 0, 19440, 22426, 0
0.00121492, 0.000955349, 0.000259145, 9.88e-07, 19440, 22420, 33
0.00120203, 0.000953525, 0.000247967, 8.16e-07, 19440, 22413, 33
0.00125575, 0.000975742, 0.000279291, 0, 19440, 22417, 0
0.00257075, 0.0015308, 0.00103875, 0, 19440, 22424, 0
0.00246584, 0.00171693, 0.000747594, 0, 19440, 22415, 0
0.00249735, 0.00169907, 0.000797353, 0, 19440, 22419, 0
0.00236269, 0.00161578, 0.00074604, 0, 19440, 22409, 0
0.00134848, 0.00107814, 0.000269655, 0, 19440, 22411, 0
0.00132923, 0.000979991, 0.00034866, 0, 19440, 22427, 0
0.002669, 0.00176915, 0.000898831, 1.342e-06, 19440, 22427, 33
0.00219527, 0.0016459, 0.00054844, 0, 19440, 22424, 0
0.00237654, 0.00165135, 0.000724355, 0, 19440, 22421, 0
0.00125857, 0.000989382, 0.000268541, 8.8e-07, 19440, 22405, 33
0.00137503, 0.00107943, 0.000294823, 0, 19440, 22422, 0
0.00259849, 0.00167578, 0.000921053, 0, 19440, 22424, 0
0.00266609, 0.00176788, 0.000897048, 0, 19440, 22424, 0
0.00243277, 0.00163229, 0.000799627, 0, 19440, 22425, 0
0.00240047, 0.00164856, 0.00075087, 0, 19440, 22412, 0
0.00224837, 0.00152328, 0.00072403, 0, 19440, 22416, 0
0.00141928, 0.00105769, 0.000360564, 0, 19440, 22417, 0
0.00203712, 0.00159101, 0.000445253, 0, 19440, 22419, 0
0.00135419, 0.00100201, 0.000351564, 0, 19440, 22412, 0
0.00118295, 0.000884825, 0.000297737, 0, 19440, 22416, 0
0.00231845, 0.00153741, 0.00078041, 0, 19440, 22425, 0
0.00251623, 0.00151285, 0.00100218, 0, 19440, 22409, 0
0.00235141, 0.00149673, 0.000853853, 0, 19440, 22415, 0
0.00262202, 0.00149521, 0.00112579, 0, 19440, 22418, 0
0.00120104, 0.000873427, 0.000326892, 0, 19440, 22432, 0
0.00232548, 0.00150562, 0.000819058, 1.418e-06, 19440, 22424, 33
0.002442, 0.00152406, 0.000917233, 2.225e-06, 19440, 22418, 66
0.00220644, 0.00145052, 0.000755048, 0, 19440, 22438, 0
0.00111126, 0.000860505, 0.000250242, 8.89e-07, 19440, 22408, 33
0.0020499, 0.00160666, 0.000441974, 0, 19440, 22421, 0
0.00186582, 0.00142938, 0.000435459, 0, 19440, 22413, 0
0.002482, 0.00157309, 0.000907991, 0, 19440, 22425, 0
0.00113212, 0.000873908, 0.000257498, 0, 19440, 22418, 0
0.00111661, 0.000861544, 0.000254426, 0, 19440, 22413, 0
0.00117623, 0.000943165, 0.000232434, 0, 19440, 22407, 0
0.0013781, 0.0010927, 0.000284756, 0, 19440, 22418, 0
0.00268046, 0.00161484, 0.0010642, 0, 19440, 22414, 0
0.00241881, 0.00154169, 0.000876015, 0, 19440, 22410, 0
0.00113941, 0.000879539, 0.000258811, 0, 19440, 22425, 0
0.0010991, 0.000846204, 0.000252413, 0, 19440, 22419, 0
0.00262768, 0.00173364, 0.000893246, 0, 19440, 22419, 0
0.00215616, 0.00147142, 0.000683585, 0, 19440, 22414, 0
0.00153141, 0.000890083, 0.000640491, 0, 19440, 22426, 0
0.00132544, 0.000977985, 0.000346778, 0, 19440, 22423, 0
0.00115949, 0.000866058, 0.000292859, 0, 19440, 22425, 0
0.00113286, 0.000895383, 0.000236912, 0, 19440, 22417, 0
0.00120833, 0.000972637, 0.000235123, 0, 19440, 22421, 0
0.00247957, 0.00168208, 0.000796687, 0, 19440, 22411, 0
0.00248578, 0.00164628, 0.00083872, 0, 19440, 22412, 0
0.00138475, 0.000961975, 0.000422205, 0, 19440, 22415, 0
0.00151201, 0.00117258, 0.00033873, 0, 19440, 22429, 0
0.0013524, 0.000997396, 0.000354176, 0, 19440, 22408, 0
0.00139935, 0.00102798, 0.000370578, 0, 19440, 22409, 0
0.00149612, 0.00118985, 0.000305782, 0, 19440, 22429, 0
0.00132177, 0.00103251, 0.000288684, 0, 19440, 22429, 0
0.00145259, 0.00111275, 0.000339216, 0, 19440, 22415, 0
0.00187561, 0.00145168, 0.000423318, 0, 19440, 22425, 0
0.00163191, 0.00109313, 0.000538259, 8.46e-07, 19440, 22413, 33
0.00139413, 0.00107855, 0.000315089, 1.149e-06, 19440, 22408, 33
0.00139503, 0.00111206, 0.000281743, 0, 19440, 22423, 0
0.0013644, 0.00109194, 0.000271728, 0, 19440, 22418, 0
0.00242041, 0.00171289, 0.000706599, 0, 19440, 22420, 0
0.00245272, 0.0017338, 0.000717807, 0, 19440, 22424, 0
0.00140796, 0.00108558, 0.000321454, 0, 19440, 22416, 0
0.00276137, 0.00181478, 0.000945815, 0, 19440, 22407, 0
0.00180975, 0.00142414, 0.00038472, 0, 19440, 22424, 0
0.00146727, 0.00110736, 0.000359102, 1.662e-06, 19440, 22419, 66
0.00194037, 0.00159768, 0.000341804, 1.956e-06, 19440, 22425, 99
0.00143386, 0.00111248, 0.000320973, 0, 19440, 22417, 0
0.00253144, 0.0016839, 0.000846329, 0, 19440, 22423, 0
0.0014635, 0.00105843, 0.000404311, 0, 19440, 22417, 0
0.00123909, 0.000938618, 0.000299706, 0, 19440, 22419, 0
0.00118921, 0.000894651, 0.000294029, 0, 19440, 22424, 0
0.00228621, 0.00149477, 0.000790661, 0, 19440, 22428, 0
0.00207151, 0.00148599, 0.000584159, 0, 19440, 22423, 0
0.00193038, 0.00142104, 0.00050851, 2.787e-06, 19440, 22415, 66
0.00131398, 0.00101648, 0.00029696, 0, 19440, 22413, 0
0.00125063, 0.000897812, 0.000351837, 1.565e-06, 19440, 22421, 66
0.00232362, 0.00149022, 0.000832521, 0, 19440, 22424, 0
0.00206318, 0.00143242, 0.000629849, 0, 19440, 22435, 0
0.00127892, 0.0010233, 0.000254946, 0, 19440, 22428, 0
0.00199308, 0.00145097, 0.00054154, 1.132e-06, 19440, 22423, 33
0.00114859, 0.000886832, 0.000261182, 0, 19440, 22429, 0
0.00242654, 0.00147796, 0.000947504, 0, 19440, 22415, 0
0.00284707, 0.00173648, 0.00110927, 1.846e-06, 19440, 22413, 33
0.0013348, 0.000942355, 0.000391513, 1.938e-06, 19440, 22423, 33
0.00127546, 0.000984021, 0.000290808, 0, 19440, 22430, 0
0.00219389, 0.00146291, 0.000729911, 0, 19440, 22422, 0
0.00168994, 0.00107204, 0.000616646, 8.87e-07, 19440, 22417, 33
0.0023023, 0.0014322, 0.000869243, 0, 19440, 22424, 0
0.00138915, 0.00103912, 0.000349243, 8.55e-07, 19440, 22414, 33
0.00118374, 0.000883201, 0.000299985, 0, 19440, 22419, 0
0.00122105, 0.000918317, 0.000302394, 1.644e-06, 19440, 22415, 66
0.00114548, 0.000884263, 0.000260625, 0, 19440, 22427, 0
0.00110511, 0.000880933, 0.000223921, 8.23e-07, 19440, 22431, 33
0.00114233, 0.000882884, 0.000258779, 5.09e-07, 19440, 22417, 33
0.00114752, 0.000880081, 0.000267077, 7.72e-07, 19440, 22420, 33
0.00203177, 0.00145398, 0.00057681, 0, 19440, 22416, 0
0.00125622, 0.000899575, 0.000355988, 1.049e-06, 19440, 22420, 33
0.00189581, 0.00131825, 0.000576489, 0, 19440, 22408, 0
0.00245075, 0.00161889, 0.000830807, 0, 19440, 22430, 0
0.00139926, 0.00101403, 0.000384496, 0, 19440, 22427, 0
0.00243818, 0.00165725, 0.000780032, 0, 19440, 22418, 0
0.00289578, 0.00178021, 0.00111438, 0, 19440, 22414, 0
0.00290582, 0.00193983, 0.000964741, 0, 19440, 22424, 0
0.00125815, 0.000996389, 0.000261245, 0, 19440, 22427, 0
0.00236181, 0.00169042, 0.000670458, 1.312e-06, 19440, 22428, 33
0.00153075, 0.00111232, 0.000417756, 0, 19440, 22412, 0
0.00126618, 0.00100392, 0.000261588, 1.282e-06, 19440, 22417, 66
0.00253232, 0.0016698, 0.00086152, 1.344e-06, 19440, 22413, 33
0.0025152, 0.00171669, 0.000797735, 1.973e-06, 19440, 22419, 33
0.00123553, 0.000992877, 0.000241401, 0, 19440, 22420, 0
0.00236114, 0.00163674, 0.000723397, 0, 19440, 22421, 0
0.00242008, 0.00166822, 0.000750978, 0, 19440, 22424, 0
0.00242331, 0.00167914, 0.000743655, 1.421e-06, 19440, 22403, 33
0.00176033, 0.00122113, 0.000537943, 6.69e-07, 19440, 22420, 33
0.00133497, 0.00101281, 0.000321628, 7.46e-07, 19440, 22425, 33
0.00136091, 0.00101131, 0.000348781, 0, 19440, 22422, 0
0.00127005, 0.00100304, 0.000266561, 0, 19440, 22410, 0
0.0025123, 0.00167883, 0.000832606, 0, 19440, 22426, 0
0.00148588, 0.00118874, 0.000296169, 1.813e-06, 19440, 22423, 66
0.00209262, 0.00149194, 0.000599691, 0, 19440, 22411, 0
0.00164595, 0.00111052, 0.000534379, 1.264e-06, 19440, 22419, 33
0.002495, 0.00157526, 0.000918871, 2.893e-06, 19440, 22414, 66
0.00235651, 0.00150509, 0.000850287, 0, 19440, 22419, 0
0.0017061, 0.0014096, 0.000295515, 9.36e-07, 19440, 22423, 33
0.00221117, 0.0014241, 0.00078639, 0, 19440, 22415, 0
0.00122962, 0.000876046, 0.000352926, 1.024e-06, 19440, 22419, 33
0.00112253, 0.000860098, 0.000261796, 0, 19440, 22422, 0
0.00247215, 0.00141622, 0.00105503, 4.163e-06, 19440, 22425, 33
0.00213425, 0.00139624, 0.000737351, 0, 19440, 22417, 0
0.00124363, 0.000890867, 0.00035204, 0, 19440, 22429, 0
0.00119413, 0.000886964, 0.000306653, 0, 19440, 22418, 0
0.00113168, 0.000889928, 0.000241189, 0, 19440, 22435, 0
0.0022045, 0.00145871, 0.000744651, 0, 19440, 22416, 0
0.00239648, 0.00147786, 0.000917495, 0, 19440, 22417, 0
0.00163312, 0.0012216, 0.000410295, 1.654e-06, 19440, 22427, 66
0.00122815, 0.000927869, 0.000299785, 1.017e-06, 19440, 22416, 33
0.00205632, 0.00144409, 0.000611261, 0, 19440, 22421, 0
0.00141587, 0.00101097, 0.000404246, 0, 19440, 22432, 0
0.0011899, 0.000883789, 0.000305443, 1.109e-06, 19440, 22420, 33
0.00216512, 0.00144488, 0.000719392, 0, 19440, 22420, 0
0.00125689, 0.000971395, 0.000284836, 7.15e-07, 19440, 22421, 33
0.00154246, 0.00117832, 0.00036355, 0, 19440, 22420, 0
0.00227964, 0.00149836, 0.000779217, 0, 19440, 22416, 0
0.00117708, 0.000893232, 0.00028339, 0, 19440, 22417, 0
0.0010886, 0.000858157, 0.000229715, 0, 19440, 22418, 0
0.00181814, 0.00147857, 0.00033869, 0, 19440, 22416, 0
0.00193453, 0.0014409, 0.000493021, 9.03e-07, 19440, 22424, 33
0.00193081, 0.00112438, 0.00080569, 0, 19440, 22415, 0
0.00175088, 0.00135677, 0.000393452, 0, 19440, 22426, 0
0.00130963, 0.000977504, 0.000331408, 0, 19440, 22410, 0
0.0012493, 0.000983063, 0.000265746, 0, 19440, 22430, 0
0.00249055, 0.00165496, 0.000834623, 0, 19440, 22420, 0
0.0012917, 0.00104227, 0.000248326, 0, 19440, 22417, 0
0.00223974, 0.00164205, 0.000596891, 0, 19440, 22418, 0
0.00281102, 0.00178334, 0.00102641, 0, 19440, 22409, 0
0.00286849, 0.00191852, 0.000948415, 0, 19440, 22421, 0
0.00126647, 0.000992245, 0.000273608, 0, 19440, 22432, 0
0.00135873, 0.00106507, 0.000293062, 0, 19440, 22424, 0
0.00246235, 0.0016448, 0.000816554, 1.362e-06, 19440, 22421, 33
0.00266093, 0.00173122, 0.00092885, 1.909e-06, 19440, 22428, 33
0.00155777, 0.00121176, 0.000345017, 0, 19440, 22410, 0
0.00138119, 0.00104333, 0.000337081, 0, 19440, 22414, 0
0.00241784, 0.00170474, 0.000712306, 0, 19440, 22427, 0
0.00205774, 0.00155519, 0.000501576, 1.929e-06, 19440, 22436, 66
0.00158739, 0.00127876, 0.000307671, 8.05e-07, 19440, 22427, 33
0.00136834, 0.00104723, 0.000320337, 0, 19440, 22417, 0
0.00206701, 0.00151381, 0.000552318, 0, 19440, 22428, 0
0.00173923, 0.00135714, 0.000381205, 8.95e-07, 19440, 22430, 33
0.00136835, 0.00106278, 0.000304899, 0, 19440, 22422, 0
0.00134322, 0.00105454, 0.000288052, 9.49e-07, 19440, 22425, 33
0.0017207, 0.0013899, 0.000329941, 9.18e-07, 19440, 22408, 33
0.00122182, 0.000928495, 0.000292696, 9.44e-07, 19440, 22415, 33
0.00111889, 0.000896463, 0.000222232, 8.79e-07, 19440, 22419, 33
0.00115368, 0.000903861, 0.000249454, 0, 19440, 22421, 0
0.00217297, 0.00153878, 0.00063315, 0, 19440, 22413, 0
0.0011596, 0.000876534, 0.000282386, 0, 19440, 22416, 0
0.00117735, 0.000876978, 0.000299627, 1.571e-06, 19440, 22420, 66
0.00161366, 0.00129629, 0.000316455, 0, 19440, 22427, 0
0.00118668, 0.000890639, 0.000295568, 0, 19440, 22423, 0
0.00108029, 0.000849645, 0.000230454, 7.11e-07, 19440, 22417, 33
0.00206544, 0.00149422, 0.000570415, 0, 19440, 22409, 0
0.00120009, 0.000879101, 0.000320288, 0, 19440, 22422, 0
0.0014653, 0.00105567, 0.000408354, 0, 19440, 22426, 0
0.00126277, 0.00088859, 0.000373538, 1.408e-06, 19440, 22425, 33
0.0011923, 0.000878769, 0.000312646, 0, 19440, 22427, 0
0.00155646, 0.000939231, 0.000616092, 0, 19440, 22416, 0
0.00124763, 0.000940779, 0.000305786, 0, 19440, 22423, 0
0.00115514, 0.000863354, 0.000291382, 0, 19440, 22423, 0
0.00111781, 0.000857426, 0.000259854, 0, 19440, 22416, 0
0.00249425, 0.00144166, 0.0010517, 0, 19440, 22416, 0
0.00185733, 0.00143831, 0.000418072, 0, 19440, 22410, 0
0.0022982, 0.00150844, 0.000788871, 1.368e-06, 19440, 22424, 33
0.00219106, 0.00146889, 0.000718759, 0, 19440, 22420, 0
0.00220213, 0.0014776, 0.000723735, 0, 19440, 22433, 0
0.00113087, 0.000875099, 0.000255248, 0, 19440, 22426, 0
0.00112029, 0.000877994, 0.000241722, 1.416e-06, 19440, 22417, 33
0.00115569, 0.000859197, 0.000296044, 1.041e-06, 19440, 22422, 33
0.00192031, 0.00146708, 0.000451812, 1.2e-06, 19440, 22423, 33
0.00135426, 0.000945339, 0.000408269, 0, 19440, 22414, 0
0.00218667, 0.00144835, 0.000737399, 0, 19440, 22420, 0
0.00122336, 0.000948506, 0.000273765, 0, 19440, 22420, 0
0.00126489, 0.000977138, 0.000287329, 0, 19440, 22414, 0
0.00124187, 0.000997143, 0.000243756, 0, 19440, 22417, 0
0.00241602, 0.00151368, 0.00090145, 0, 19440, 22425, 0
0.00135066, 0.00101352, 0.000336442, 0, 19440, 22428, 0
0.00249751, 0.00155195, 0.000944604, 0, 19440, 22425, 0
0.00121993, 0.00095062, 0.000268591, 0, 19440, 22425, 0
0.0012242, 0.000956185, 0.00026743, 0, 19440, 22422, 0
0.00118669, 0.000966032, 0.000220129, 0, 19440, 22417, 0
0.00238434, 0.00166943, 0.000713903, 0, 19440, 22411, 0
0.00132582, 0.000993072, 0.000331697, 0, 19440, 22418, 0
0.00152468, 0.00122445, 0.000299469, 0, 19440, 22416, 0
0.00131695, 0.000986257, 0.000330286, 0, 19440, 22433, 0
0.00229913, 0.00163415, 0.000664348, 0, 19440, 22423, 0
0.00240244, 0.00163403, 0.000767566, 0, 19440, 22425, 0
0.00246765, 0.00167183, 0.000794755, 0, 19440, 22416, 0
0.00243608, 0.00164317, 0.00079181, 0, 19440, 22420, 0
0.00207475, 0.00165583, 0.000418096, 0, 19440, 22427, 0
0.00137288, 0.00101944, 0.000352908, 9.1e-07, 19440, 22406, 33
0.0026444, 0.00172124, 0.000922096, 1.64e-06, 19440, 22419, 33
0.00122424, 0.00097411, 0.000249522, 0, 19440, 22417, 0
0.00127211, 0.000996811, 0.00027456, 0, 19440, 22410, 0
0.00239578, 0.00165241, 0.000742562, 1.593e-06, 19440, 22419, 33
0.0026765, 0.00171542, 0.000959729, 1.461e-06, 19440, 22417, 33
0.00257476, 0.00168754, 0.000886245, 0, 19440, 22415, 0
0.00247913, 0.00165363, 0.000824675, 0, 19440, 22416, 0
0.00174463, 0.00141793, 0.000325956, 0, 19440, 22423, 0
0.0021974, 0.00144247, 0.000754146, 1.859e-06, 19440, 22415, 33
0.00145601, 0.000905342, 0.000549819, 1.333e-06, 19440, 22413, 33
0.00117579, 0.000862502, 0.000312884, 0, 19440, 22423, 0
0.00115347, 0.000849362, 0.000303604, 0, 19440, 22416, 0
0.00247793, 0.00160041, 0.000875945, 0, 19440, 22425, 0
0.00261714, 0.00158558, 0.00103035, 4.834e-06, 19440, 22426, 99
0.00170055, 0.00101647, 0.000683002, 0, 19440, 22422, 0
0.00136492, 0.00089966, 0.000464762, 0, 19440, 22413, 0
0.00131833, 0.000893166, 0.000424476, 0, 19440, 22418, 0
0.00131737, 0.000881808, 0.000434106, 0, 19440, 22411, 0
0.0022374, 0.00145464, 0.000781635, 0, 19440, 22413, 0
0.00124311, 0.00086909, 0.000373073, 0, 19440, 22428, 0
0.00162445, 0.00119461, 0.000429053, 7.31e-07, 19440, 22428, 33
0.00116304, 0.00088503, 0.000277361, 0, 19440, 22421, 0
0.00153644, 0.001202, 0.000333464, 0, 19440, 22425, 0
0.00122964, 0.000888401, 0.000340245, 0, 19440, 22410, 0
0.00271787, 0.00163156, 0.00108551, 0, 19440, 22428, 0
0.00115193, 0.000863848, 0.000286955, 0, 19440, 22425, 0
0.00149952, 0.00121094, 0.000287663, 0, 19440, 22424, 0
0.00114934, 0.000887775, 0.00026081, 0, 19440, 22417, 0
0.00211132, 0.00145227, 0.000658101, 1.421e-06, 19440, 22417, 33
0.00134233, 0.000946222, 0.00039538, 0, 19440, 22417, 0
0.00131045, 0.000882605, 0.000427075, 0, 19440, 22425, 0
0.00241924, 0.00151474, 0.000902935, 1.874e-06, 19440, 22409, 33
0.00227674, 0.00175875, 0.000516841, 2.136e-06, 19440, 22417, 66
0.00155263, 0.0012165, 0.000335293, 0, 19440, 22416, 0
0.00129138, 0.000993445, 0.00029707, 7.78e-07, 19440, 22424, 33
0.00184901, 0.00140176, 0.000446265, 0, 19440, 22419, 0
0.00175685, 0.00139413, 0.00036161, 0, 19440, 22420, 0
0.00211028, 0.00175484, 0.000354433, 0, 19440, 22417, 0
0.00142194, 0.00104801, 0.000373155, 1.291e-06, 19440, 22419, 33
0.00122976, 0.000973917, 0.000255237, 0, 19440, 22419, 0
0.00230522, 0.00164871, 0.000655572, 0, 19440, 22417, 0
0.00203658, 0.00142604, 0.000609725, 0, 19440, 22409, 0
0.00258001, 0.00171677, 0.000862333, 0, 19440, 22424, 0
0.0026018, 0.00171388, 0.000886546, 0, 19440, 22414, 0
0.00129998, 0.000990441, 0.000308507, 8.87e-07, 19440, 22426, 33
0.00246075, 0.0016564, 0.000803704, 1.27e-06, 19440, 22417, 33
0.00265366, 0.0016601, 0.000992297, 0, 19440, 22405, 0
0.00142524, 0.00114208, 0.000282485, 0, 19440, 22426, 0
0.00261011, 0.00163102, 0.000978258, 0, 19440, 22429, 0
0.00242136, 0.00171817, 0.000702121, 0, 19440, 22424, 0
0.00127237, 0.000978877, 0.000292846, 0, 19440, 22421, 0
0.0024818, 0.00167413, 0.000806355, 0, 19440, 22415, 0
0.00253136, 0.00167953, 0.000850636, 0, 19440, 22411, 0
0.00112362, 0.000872848, 0.000250149, 9.5e-07, 19440, 22416, 33
0.00115695, 0.000864013, 0.000292392, 0, 19440, 22418, 0
0.00158365, 0.00111584, 0.000466851, 0, 19440, 22422, 0
0.00121721, 0.000872022, 0.000344495, 0, 19440, 22415, 0
0.0023042, 0.00151652, 0.000786651, 0, 19440, 22413, 0
0.00224037, 0.00143382, 0.000805408, 0, 19440, 22422, 0
0.00220744, 0.00146144, 0.000745019, 1.532e-06, 19440, 22416, 33
0.00236003, 0.00146604, 0.000893105, 1.391e-06, 19440, 22414, 33
0.00269863, 0.00174169, 0.000956049, 0, 19440, 22419, 0
0.00153913, 0.00123263, 0.000305759, 5.99e-07, 19440, 22416, 33
0.00116352, 0.000880854, 0.000282065, 0, 19440, 22406, 0
0.00223, 0.00145638, 0.000772729, 0, 19440, 22419, 0
0.00220422, 0.00149399, 0.000709139, 0, 19440, 22409, 0
0.00130641, 0.00102121, 0.00028438, 0, 19440, 22422, 0
0.0023858, 0.00144214, 0.000942803, 0, 19440, 22423, 0
0.00144037, 0.00102132, 0.000418055, 0, 19440, 22427, 0
0.00137321, 0.000980036, 0.000392495, 1.357e-06, 19440, 22421, 33
0.00219192, 0.00146711, 0.000724035, 0, 19440, 22423, 0
0.00212442, 0.00147267, 0.000651002, 0, 19440, 22418, 0
0.00187278, 0.00145405, 0.000417926, 0, 19440, 22417, 0
0.00246712, 0.00145548, 0.00101064, 0, 19440, 22418, 0
0.00217558, 0.0015148, 0.000659676, 0, 19440, 22417, 0
0.0021528, 0.00143124, 0.000720468, 1.243e-06, 19440, 22420, 33
0.00216637, 0.00153813, 0.000627362, 0, 19440, 22422, 0
0.00232619, 0.00158671, 0.000738735, 0, 19440, 22415, 0
0.00251525, 0.00149341, 0.00102078, 0, 19440, 22427, 0
0.00225767, 0.00163035, 0.000626453, 2.807e-06, 19440, 22418, 66
0.00124011, 0.00098947, 0.000249937, 0, 19440, 22419, 0
0.00245027, 0.00165363, 0.00079546, 0, 19440, 22414, 0
0.00239868, 0.00167111, 0.000726591, 0, 19440, 22423, 0
0.0025599, 0.00168736, 0.000871871, 0, 19440, 22415, 0
0.00265256, 0.00173184, 0.0009197, 0, 19440, 22410, 0
0.00163913, 0.00134377, 0.000294463, 9.3e-07, 19440, 22416, 33
